id,text,embedding
2346erfsdff223,"43 Cannabis Plants, 3kg Prepared Cannabis","[0.010729757137596607, 0.010079270228743553, 0.0023227001074701548, 0.012720643542706966, -0.010703475214540958, 0.02114412747323513, -0.025625262409448624, -0.008522042073309422, -0.034640099853277206, -0.007687578909099102, 0.014008477330207825, 0.025874944403767586, -0.03224840760231018, -0.005052776075899601, -0.005479863844811916, 0.03201186656951904, 0.03145993873476982, -0.01697837933897972, -0.008278930559754372, -0.026873672381043434, -0.017109790816903114, -0.006291330326348543, -0.012812631204724312, 0.004093471448868513, 0.000793808198068291, 0.014757523313164711, 0.002843418624252081, -0.023811781778931618, 0.007818990387022495, 9.429809142602608e-05, -0.004546841606497765, -0.005874098744243383, -0.003199872560799122, -0.004615832585841417, -0.008857142180204391, -0.00274978787638247, 0.015256887301802635, 0.014139888808131218, 0.016465874388813972, -0.0023112015333026648, 0.026545144617557526, 0.007451037876307964, 0.0034824074245989323, 0.003584251506254077, -0.013969053514301777, -0.0016237546224147081, -0.008896565064787865, -0.01382450107485056, -0.04157863184809685, 0.01005298737436533, -0.0009034547838382423, 0.02546756900846958, -0.022011443972587585, 0.015362015925347805, -0.007523314096033573, -0.014442135579884052, 0.013344848528504372, 0.011820473708212376, -0.003580966265872121, 0.006330754142254591, -0.0010488288244232535, -0.023982618004083633, -0.03500805050134659, 0.007115938235074282, -0.014757523313164711, -0.027754129841923714, -0.010887451469898224, 0.004359580110758543, 0.0031423799227923155, -0.004313585814088583, 0.011813903227448463, 0.021525220945477486, 0.01788511872291565, -0.027701565995812416, 0.0009535554563626647, 0.0062026274390518665, -0.006521300878375769, 0.0037780834827572107, -0.002874628873541951, 0.011938744224607944, 0.027386177331209183, -0.0357702374458313, -0.02068418636918068, 0.014915216714143753, 0.007858414202928543, 0.008430054411292076, -0.004320156294852495, 0.0036630984395742416, 0.022155996412038803, -0.02059219777584076, 0.00512505229562521, 0.01390334777534008, 0.001110428012907505, 0.010309239849448204, -0.04189401865005493, 0.008673165924847126, -0.01925179921090603, 0.040290798991918564, -0.015427722595632076, -0.04397032409906387, -0.0094156414270401, 0.012372402474284172, -0.004987070336937904, -0.015283169224858284, -0.028095800429582596, -0.029804151505231857, 0.020092833787202835, 0.004957502707839012, 0.002733361441642046, -0.020552774891257286, 0.012254131957888603, 0.02385120652616024, 0.00525646423920989, -0.01381135918200016, -0.009980711154639721, -0.006232195068150759, 0.029462480917572975, 0.006642856635153294, 0.009382788091897964, -0.030040692538022995, 0.018292495980858803, 0.026715978980064392, 0.03366765379905701, -0.023995758965611458, 0.001739561092108488, -0.0019005403155460954, -0.004349723923951387, -0.01697837933897972, -0.036033060401678085, 0.011156844906508923, 0.0037813689559698105, 0.010197540745139122, 0.017779989168047905, 0.010572063736617565, -0.01005298737436533, 0.03203814849257469, -0.02452140487730503, -0.005726260598748922, -0.03348367661237717, -0.02619033306837082, -0.0016483942745253444, 0.029488762840628624, -0.02230054885149002, -0.0027974245604127645, -0.011097709648311138, -0.009553623385727406, 0.0010102266678586602, 0.027859259396791458, -0.011971596628427505, -0.009481347166001797, -0.0037879394367337227, -0.009113394655287266, 0.01524374634027481, 0.004819520749151707, 0.0118336146697402, -0.012595802545547485, 0.0026430159341543913, 0.008305213414132595, -0.012155572883784771, 0.0018216933822259307, 0.006416171323508024, -0.014455276541411877, 0.0019925283268094063, -0.01099915150552988, 0.007786137517541647, 0.01566426269710064, 0.02251080796122551, -0.02013225667178631, 0.0022668500896543264, -0.016899531707167625, -0.00013048762048128992, 0.008784865960478783, -0.0013962482335045934, 0.02783297747373581, 0.009829588234424591, 0.0159139446914196, 4.032180368085392e-05, -0.00743789691478014, -0.006455595139414072, -0.0202899519354105, -0.0037550865672528744, 0.025782955810427666, 0.007424755487591028, 0.014008477330207825, -0.018502753227949142, -0.017201779410243034, -0.008706018328666687, -0.015046628192067146, 0.005263034719973803, -0.010834886692464352, 0.007917549461126328, 0.013469689525663853, -0.030093256384134293, -0.016807543113827705, -0.6719864010810852, -0.01236583199352026, 0.010118693113327026, -0.00273828930221498, 0.04559982568025589, 0.021735478192567825, 0.036401014775037766, 0.00419860053807497, -0.00512505229562521, -0.015611698850989342, -0.002092729788273573, 0.0154408635571599, 0.008495760150253773, -0.0011613500537350774, -0.0017986963503062725, -0.012089867144823074, -0.01594022661447525, -0.026479437947273254, 0.01438957080245018, -0.001478380523622036, -0.019540905952453613, 0.001346968929283321, -0.009336794726550579, -0.013719371519982815, 0.014810088090598583, -0.007864984683692455, -0.00017617367848288268, -0.01797710731625557, 0.0017888403963297606, 0.004277447704225779, -0.010887451469898224, 0.02433742955327034, 0.0029370493721216917, 0.001719849300570786, 0.03592793270945549, -0.02093386836349964, -0.03579651936888695, 0.014665534719824791, 0.024495122954249382, 0.03261635825037956, -0.01910724677145481, -0.018818141892552376, 4.2939769627992064e-05, -0.01767486147582531, -0.03540228679776192, 0.017293766140937805, 0.029409917071461678, -0.025480709969997406, -0.01251695491373539, -0.0023341986816376448, 0.019146669656038284, 0.006314327474683523, 0.014166170731186867, -0.015125475823879242, 0.015283169224858284, 0.019264940172433853, 0.01682068593800068, 0.015164898708462715, 0.006311042234301567, 0.0013116520131006837, 0.00549957575276494, 0.0031686623115092516, -0.0154408635571599, -0.03997540846467018, -0.03327341750264168, -0.0020237385760992765, -0.03211699426174164, 0.001734633115120232, 0.018568459898233414, -0.01546714548021555, 0.006596862338483334, 0.017267484217882156, -0.009790164418518543, -0.010880880989134312, -0.003679524874314666, 0.019935140386223793, 0.0018184080254286528, -0.0004174371715635061, 0.0035513986367732286, 0.024626534432172775, -0.012753495946526527, -0.00831835437566042, -0.02442941628396511, -0.017779989168047905, 0.034298427402973175, -0.01341712474822998, 0.006649427115917206, -0.012635225430130959, -0.012175285257399082, 0.010131835006177425, 0.016873249784111977, 0.017109790816903114, -0.0054075876250863075, 0.01256294921040535, -0.0011457449290901423, -0.010519498959183693, -0.04207799583673477, 0.0076810079626739025, 0.01322000753134489, -0.010236963629722595, -0.00426759198307991, -0.009054259397089481, -0.006537727080285549, 0.00743789691478014, 0.024324288591742516, 0.009133106097579002, -0.016019074246287346, 0.019646035507321358, 0.016176767647266388, -0.022747348994016647, 0.01566426269710064, 0.03327341750264168, -0.005450296215713024, -0.010933445766568184, 0.0037747982423752546, -0.027754129841923714, 0.008173801936209202, 0.02193259634077549, -0.006150063127279282, -0.010808604769408703, 0.020947009325027466, 0.00371566298417747, 0.05834675207734108, -0.012201567180454731, 0.01071004569530487, 0.02253708988428116, -0.019396353513002396, -0.022773630917072296, -0.012582660652697086, -0.01429758220911026, -0.006228909827768803, 0.004540270660072565, 0.004461423959583044, -0.010532639920711517, 0.025257309898734093, -0.004146036226302385, -0.009448493830859661, -0.009284229949116707, 0.0054371552541852, -0.012392113916575909, -0.017569731920957565, -0.02107842080295086, 0.0035941072273999453, -0.004980499856173992, -0.01973802223801613, 0.0020648047793656588, 0.0015687260311096907, 0.009888723492622375, -0.027911825105547905, 0.000677180418279022, 0.005069202743470669, -0.011137133464217186, -0.005496290512382984, -0.010703475214540958, 0.026019496843218803, -0.010125263594090939, -0.012582660652697086, -0.0001518420031061396, 0.006153348367661238, -0.010795462876558304, 0.030408645048737526, -0.00440228870138526, 0.0031620915979146957, -0.012162144295871258, 0.00195803283713758, -0.0038109365850687027, 0.012142431922256947, 0.014153029769659042, -0.007339337840676308, -0.018660448491573334, 0.009487917646765709, -0.02838490530848503, -0.0094156414270401, 0.008968842215836048, -0.001719849300570786, 0.011045144870877266, -0.004546841606497765, -0.01651843823492527, 0.017990248277783394, 0.006629715207964182, 0.0007527421112172306, 0.02644001506268978, -0.028542600572109222, 0.01785883679986, 0.009888723492622375, 0.0011638139840215445, 0.005440440494567156, 0.030671468004584312, 0.0032869328279048204, 0.014245017431676388, -0.012792919762432575, 0.011813903227448463, 0.022431960329413414, 0.010486645624041557, -0.0049936408177018166, 0.011064857244491577, 0.008068672381341457, -0.008252648636698723, -0.009507629089057446, 0.012418396770954132, 0.030776597559452057, 0.003222869476303458, 0.011761338450014591, -0.017911400645971298, 0.024587111547589302, -0.012510384432971478, 0.012011020444333553, -0.018791859969496727, 0.0168863907456398, 0.0038864980451762676, 0.02427172288298607, -0.012326408177614212, -0.040685031563043594, 0.014534123241901398, 0.008252648636698723, 0.03266892582178116, -0.008186942897737026, 0.0022997029591351748, 0.003603963181376457, 0.005105340853333473, 0.006337324623018503, -0.022563371807336807, 0.004579694475978613, -0.016071639955043793, -0.034482404589653015, 0.01707036793231964, 0.0009461635490879416, 0.025743532925844193, -0.0005498754326254129, -0.004366150591522455, -0.02385120652616024, 0.004569838289171457, 0.006498303730040789, 0.01751716621220112, 0.02239253744482994, -0.0037879394367337227, 0.020920727401971817, -0.016833826899528503, 0.02524416893720627, 0.010204111225903034, -0.0023900484666228294, 0.02919965796172619, 0.04565238952636719, -0.022681642323732376, 0.02616404928267002, -0.0036663836799561977, 0.02919965796172619, 0.019396353513002396, 0.003204800421372056, 0.002077945973724127, 0.009060829877853394, 0.0019120387732982635, -0.022852478548884392, -0.0113605335354805, 0.020723609253764153, -0.012668078765273094, 0.03348367661237717, 0.03164391219615936, 0.005000211298465729, 0.01940949447453022, 0.0198037289083004, 0.001956390216946602, 0.009159388951957226, 0.00865345448255539, 0.014902075752615929, 0.00853518396615982, -0.003439698601141572, 0.0007219425169751048, -0.0026758688036352396, 0.0015588701935485005, 0.012050444260239601, 0.0005334489978849888, -0.0038766423240303993, 0.008752012625336647, -0.012589231133460999, 0.014994064345955849, -0.030461208894848824, -0.010604916140437126, -0.008390630595386028, 0.005985798314213753, -0.009625899605453014, -0.009757311083376408, 0.0030503917951136827, 0.02417973428964615, -0.00848918966948986, 0.006603432819247246, 0.013134589418768883, 0.005890524946153164, 0.01073632761836052, 0.004208456724882126, -0.023535817861557007, 0.025257309898734093, 0.008692877367138863, 0.016163626685738564, 0.01575625129044056, -0.02445570006966591, 0.009928146377205849, -0.006504874210804701, 0.009599617682397366, -0.016137344762682915, -0.017201779410243034, -0.015256887301802635, 0.022274266928434372, -0.005992369260638952, 0.013877064920961857, 0.008706018328666687, -0.02977786958217621, -0.003561254357919097, 0.01429758220911026, 0.012838914059102535, 0.011649638414382935, 0.03240610286593437, -0.017911400645971298, 0.025362439453601837, -0.03090800903737545, 0.006780838593840599, 0.005686837248504162, 0.0013658592943102121, 7.85902957431972e-05, -0.004783382173627615, -0.006416171323508024, -0.021853748708963394, -0.017832554876804352, 0.0065935770981013775, 0.06833403557538986, 0.014547264203429222, 0.00031456651049666107, 0.0068399738520383835, 0.019448917359113693, -0.010118693113327026, -0.00686625624075532, -0.012378972955048084, -0.013187154196202755, -0.0036269603297114372, -0.018489612266421318, -0.002099300269037485, 0.005190758500248194, -0.001596650923602283, 0.0020746607333421707, -0.016833826899528503, -0.02856888249516487, -0.003311572363600135, -0.003313214983791113, -0.004054048098623753, 0.03011954016983509, 0.00921852421015501, 0.004293873906135559, 0.04814920946955681, 0.005841245874762535, 0.011288256384432316, 0.022944465279579163, 0.03647986054420471, 0.03379906341433525, 0.0222085602581501, -0.00045131673687137663, 0.010611486621201038, -0.00047554573393426836, 0.012536667287349701, -0.015362015925347805, -0.02324671298265457, 0.007424755487591028, 0.026545144617557526, 0.020605338737368584, 0.00714879110455513, -0.0004911508876830339, 0.018988976255059242, 0.004964073188602924, -0.02524416893720627, -0.0033608516678214073, -0.02762271836400032, -0.011281685903668404, 0.009060829877853394, -0.015401439741253853, 0.008062101900577545, 0.021735478192567825, 0.0071093677543103695, -0.009967570193111897, -0.0009379503317177296, 0.032143279910087585, 0.010690334253013134, 0.008213224820792675, -0.018489612266421318, 0.007996396161615849, -0.046861376613378525, 0.015020346269011497, -0.03821449354290962, 0.00961275864392519, -0.01061805710196495, -0.027938107028603554, 0.011623356491327286, -0.021788043901324272, 0.0076810079626739025, -0.014534123241901398, 0.008587747812271118, -0.023680370301008224, -0.007464178837835789, -0.01515175774693489, 0.014560405164957047, 0.007345908787101507, 0.0010233678622171283, 0.007313055917620659, 0.0044220006093382835, 0.006288045085966587, 0.023233572021126747, -0.013785077258944511, -0.016413308680057526, -0.008857142180204391, -0.023325558751821518, -0.015204322524368763, 0.015795674175024033, 0.028490034863352776, -0.01721492037177086, -0.03516574576497078, -0.0007379582966677845, -0.01534887496381998, -0.01649215631186962, -0.005683552008122206, -0.003344425233080983, -0.022523948922753334, -0.012668078765273094, 0.014928357675671577, 0.004109897650778294, 0.0011884536361321807, -0.01155765075236559, 0.010723186656832695, -0.0036072484217584133, -0.01880500093102455, -0.021209832280874252, 0.011058286763727665, -0.011991309002041817, -0.00767443748190999, 0.0020631621591746807, -0.01361424196511507, 0.017688002437353134, 0.02040822245180607, -0.017622295767068863, 0.006363607011735439, -0.00321301375515759, 0.0033082871232181787, 0.01910724677145481, -0.01730690896511078, -0.00345283979550004, -0.0032902180682867765, -0.0054831490851938725, 0.010473504662513733, 0.0035152602940797806, 0.020066551864147186, -0.007713861297816038, -0.006242051254957914, 0.0026463011745363474, -0.016084780916571617, -0.014205594547092915, -7.227637979667634e-05, 0.02172233723104, -0.012392113916575909, 0.01498092245310545, -3.606119207688607e-05, -0.0030733889434486628, -0.002329270588234067, -0.03324713557958603, -0.01827935315668583, 0.02704450860619545, 0.02500762790441513, -0.011018862947821617, -0.03132852539420128, -0.00831835437566042, 0.013226578012108803, -0.0016336104599758983, -0.0070633734576404095, -0.013239718973636627, 0.00371894845739007, -0.00917252991348505, -0.01642644964158535, 0.011478803120553493, -0.005249893758445978, -0.0025066763628274202, -0.022103430703282356, -0.005042920354753733, -0.002971544861793518, -0.028122082352638245, -0.005627701990306377, 0.004573123995214701, 0.0113605335354805, 0.012950613163411617, 0.036401014775037766, -0.005098770372569561, 0.01788511872291565, -0.0054634371772408485, -0.02035565674304962, 0.0021715767215937376, 0.010414369404315948, 0.01615048572421074, -0.042971592396497726, 0.005364878568798304, 0.011761338450014591, 0.02290504239499569, -0.017477743327617645, -0.0042314534075558186, 0.01797710731625557, 0.020053410902619362, -0.011761338450014591, -0.016479015350341797, -0.014796946197748184, -0.0012902977177873254, -0.029041964560747147, -0.003590821987017989, 0.005046205595135689, 0.009908434934914112, -0.00875858310610056, 0.00217814720235765, 0.02044764533638954, 0.012871766462922096, 0.011301398277282715, -0.0028894126880913973, 0.009428782388567924, -0.02591436728835106, 0.01207672618329525, -0.007661296520382166, -0.006215768866240978, -0.006038363091647625, 0.002830277429893613, 0.008351207710802555, -0.0226947832852602, -0.009908434934914112, -0.006025222130119801, -0.007976684719324112, 0.0030569625087082386, -0.0025658116210252047, -0.011465662159025669, 0.014718099497258663, 0.01486265193670988, -0.011091139167547226, -0.00222085602581501, -0.03598049655556679, -0.022747348994016647, 0.0022093576844781637, -0.020763034000992775, -0.043733783066272736, 0.023167865350842476, -0.02801695466041565, -0.006971385329961777, 0.03240610286593437, 0.013601101003587246, 0.021919455379247665, -0.00517104659229517, 0.015007205307483673, 0.0521441251039505, 0.01097943913191557, 0.032537512481212616, 0.03379906341433525, 0.005538999103009701, -0.00046568986726924777, 0.007286773528903723, 0.0037780834827572107, -0.001974459271878004, 0.008384060114622116, 0.04694022610783577, -0.025349298492074013, -0.007871555164456367, 0.01950148120522499, 0.020342515781521797, -0.00800296664237976, -0.0026692980900406837, 0.02674226090312004, 0.0034856926649808884, 0.017740566283464432, -0.010591775178909302, -0.003820792306214571, -0.014796946197748184, 0.014153029769659042, -0.01728062517940998, 0.0118336146697402, 0.015191181562840939, -0.010926874354481697, -0.03301059454679489, 0.015230604447424412, -0.020395081490278244, 0.008042390458285809, 0.0049673584289848804, 0.012510384432971478, 0.011951885186135769, -0.014284441247582436, -0.020789315924048424, 0.00767443748190999, -0.0022898472379893064, 0.02558583952486515, 0.013233148492872715, 0.004149321466684341, -0.008324924856424332, -0.010795462876558304, -0.04770241305232048, -0.0055061462335288525, -0.009685034863650799, 0.021104702726006508, -0.0066165742464363575, -0.00897541269659996, 0.0222085602581501, 0.010788892395794392, 0.01862102374434471, 0.00541415810585022, -0.01304917223751545, -0.]"
